Article 1 ID,Article 2 ID,Article 1 Reject,Article 2 Reject,Article 1 Headline,Article 2 Headline,Article 1 Site Name,Article 2 Site Name,Article 1 Sentiment Count,Article 2 Sentiment Count,Hash Similarity Score,Marking,Live Latest Feed,Article 1 URL,Article 2 URL
8606,9077,False,True,‘Come together’ Sunak tells Conservatives after twin by-election blow,‘Come together’ Sunak tells <b>Conservatives</b> after twin by-election blow,This Is Local London,The Argus,4,0,100,PP_DEEP,FALSE,https://www.thisislocallondon.co.uk/news/national/24126044.come-together-sunak-tells-conservatives-twin-by-election-blow/,https://www.theargus.co.uk/news/national/24126044.come-together-sunak-tells-conservatives-twin-by-election-blow/
8666,9099,False,True,Wounded Sunak prepares income tax cut gamble after Reform by-election surge,Wounded Sunak prepares income tax cut gamble after <b>Reform</b> by-election surge,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/wounded-sunak-income-tax-gamble-reform-by-election-2910867?ico=more_from_this_author,https://inews.co.uk/news/politics/wounded-sunak-income-tax-gamble-reform-by-election-2910867?ITO=msn
9103,9106,False,True,Peru&#39;s FA Min presents proposal to <b>reform</b> UN Security Council veto system,Peru: FA Min presents proposal to <b>reform</b> UN Security Council veto system,Agencia_Andina,Agencia_Andina,0,0,100,PP_DEEP,FALSE,https://andina.pe/Ingles/noticia-perus-fa-min-presents-proposal-to-reform-un-security-council-veto-system-974779.aspx,https://andina.pe/Ingles/noticia-peru-fa-min-presents-proposal-to-reform-un-security-council-veto-system-974779.aspx
7525,9109,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Skyrocketing Arm share price shows need for UK <b>reform</b>,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/71d04a38-0b7b-4b05-980c-226188b9457e
8925,9112,False,True,Nigel Farage flirts with <b>political</b> comeback after Reform <b>UK</b> by-election success,Nigel Farage flirts with political comeback after <b>Reform</b> UK by-election success,inews.co.uk,inews.co.uk,2,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/nigel-farage-flirts-political-comeback-reform-uk-by-election-success-2910862?ico=most_popular,https://inews.co.uk/news/politics/nigel-farage-flirts-political-comeback-reform-uk-by-election-success-2910862?ITO=msn
8890,9125,False,True,"Labour ready for difficult decisions in new age of insecurity, <b>Starmer</b> says","Labour ready for difficult decisions in new age of insecurity, <b>Starmer</b> says",Kent Online,Watford Observer,2,0,93,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/labour-ready-for-difficult-decisions-in-new-age-of-insecurity-starmer-says-110761/,https://www.watfordobserver.co.uk/news/national/24126739.labour-ready-difficult-decisions-new-age-insecurity-starmer-says/
8834,9137,False,True,Labour overturns huge Tory majorities in by-election victories,Sir <b>Keir Starmer</b> calls for a &#39;ceasefire that lasts&#39; in Gaza as he rallies Scottish voters,ITV,ITV,0,0,100,PP_DEEP,FALSE,https://www.itv.com/watch/news/labour-overturns-huge-tory-majorities-in-by-election-victories/6m8nl3g,https://www.itv.com/watch/news/sir-keir-starmer-calls-for-a-ceasefire-that-lasts-in-gaza-as-he-rallies-scottish-voters/s64v2kn
7525,9139,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Labour does not rule out supporting motion on Gaza ceasefire,Financial Times,Financial Times,0,0,94,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/2f7f689d-2573-4aa6-8181-2d9684867675?shareType=nongift
8908,9148,False,True,"Starmer nearly quit after Hartlepool by-election defeat, says new biography","<b>Starmer</b> nearly quit after Hartlepool by-election defeat, says new biography",Northern Scot,Evening Standard,1,0,93,PP_DEEP,FALSE,https://www.northern-scot.co.uk/news/national/article/starmer-nearly-quit-after-hartlepool-by-election-defeat-says-new-biography-100276/,https://www.standard.co.uk/news/politics/keir-starmer-hartlepool-labour-the-times-holborn-b1139825.html?ref=todayheadlines.live
9126,9152,False,True,Sunak warned against ‘playing footsie’ with Farage and Reform UK,<b>Sunak</b> warned against ‘playing footsie’ with Farage and Reform UK,Evening Standard,Inverness Courier,1,0,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/chris-patten-prime-minister-nigel-farage-labour-neil-kinnock-b1139917.html,https://www.inverness-courier.co.uk/news/national/sunak-warned-against-playing-footsie-with-farage-and-reform-uk-100315/
9154,9173,False,True,<b>Rishi Sunak</b> defended after by-election defeats set against ‘difficult backdrop’,<b>Rishi Sunak</b> defended after by-election defeats set against ‘difficult backdrop’,York Press,The Irish News,2,0,96,PP_DEEP,FALSE,https://www.yorkpress.co.uk/news/national/24126967.rishi-sunak-defended-by-election-defeats-set-difficult-backdrop/,https://www.irishnews.com/news/uk/rishi-sunak-defended-after-by-election-defeats-set-against-difficult-backdrop-ZNVHJTT4LRKSRIY6CW7MMX4GDM/
9126,9181,False,True,Sunak warned against ‘playing footsie’ with Farage and Reform UK,Sunak warned against ‘playing footsie’ with Farage and Reform <b>UK</b>,Evening Standard,The Irish News,1,0,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/chris-patten-prime-minister-nigel-farage-labour-neil-kinnock-b1139917.html,https://www.irishnews.com/news/uk/sunak-warned-against-playing-footsie-with-farage-and-reform-uk-E6GBKBZVBVM5LJUV3WM336JIII/
9160,9188,False,True,Tory MPs pushing for <b>Rishi Sunak</b> to quit before he is deposed,Rebel Tory MPs pushing for Rishi Sunak to quit before he is deposed,The Guardian,The Guardian,1,0,100,PP_DEEP,FALSE,https://www.theguardian.com/politics/2024/feb/18/tory-mps-pushing-for-rishi-sunak-to-quit-before-he-is-deposed,https://www.theguardian.com/politics/2024/feb/18/tory-mps-pushing-for-rishi-sunak-to-quit-before-he-is-deposed?ref=mc.news
7525,9200,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Russian victories shake global leaders’ faith in Ukraine war prospects,Financial Times,Financial Times,0,0,97,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/4ae05ba9-34bd-4a53-bf6d-8b8b660b64c1?sharetype=gift
9130,9201,False,True,Labour moves to protect ‘special relationship’ after <b>Starmer</b> swipe at Trump,Labour moves to protect ‘special relationship’ after Starmer swipe at Trump,inews.co.uk,inews.co.uk,2,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/labour-special-relationship-starmer-trump-2912536,https://inews.co.uk/news/politics/labour-special-relationship-starmer-trump-2912536?ico=most_popular
9087,9204,False,True,Alexei Navalny death latest: Russia accused of hiding opposition leader’s body to ‘cover traces of murder’,Alexei Navalny death latest: Putin critic’s ‘bruised body seen in morgue’ as family demands it is returned,The Independent,The Independent,3,0,100,PP_DEEP,TRUE,https://www.independent.co.uk/news/world/europe/alexei-navalny-death-russia-putin-prison-news-b2497388.html,https://www.independent.co.uk/news/world/europe/alexei-navalny-body-missing-death-russia-putin-prison-b2498156.html
9141,9206,False,True,Labour ‘can’t stop fighting for a second’ ahead of general election – <b>Starmer</b>,Labour ‘can’t stop fighting for a second’ ahead of general election – Starmer,This Is Local London,The Argus,2,0,100,PP_DEEP,FALSE,https://www.thisislocallondon.co.uk/news/national/24127254.labour-cant-stop-fighting-second-ahead-general-election---starmer/,https://www.theargus.co.uk/news/national/24127254.labour-cant-stop-fighting-second-ahead-general-election---starmer/
9224,9226,False,True,<b>Prince</b> William greets fans at Baftas while Kate Middleton recovers from surgery at home,<b>Prince</b> William makes star turn at Baftas as he waves to crowd – while Kate Middleton continues recovery at home,The Sun,The Irish Sun,2,0,99,PP_DEEP,FALSE,https://www.thesun.co.uk/royals/26019937/prince-william-baftas-red-carpet-kate-royal/,https://www.thesun.ie/royals/12233601/prince-william-baftas-red-carpet-kate-royal/
9221,9227,False,True,<b>Prince Harry</b>’s return would royally be a slap in the face,<b>Prince Harry</b>’s return to the royal fold would be a slap in the face for steadfast William,inews.co.uk,inews.co.uk,2,0,100,PP_DEEP,FALSE,https://inews.co.uk/opinion/prince-harry-return-royal-slap-face-william-2912314,https://inews.co.uk/opinion/prince-harry-return-royal-slap-face-william-2912314?ico=related_stories
8943,9245,False,True,<b>Harry</b> ‘will not be allowed temporary royal role while King is ill’- reports,<b>Harry</b> ‘will not be allowed temporary royal role while King is ill’,The Irish News,Bristol Live,1,0,90,PP_DEEP,FALSE,https://www.irishnews.com/news/uk/harry-will-not-be-allowed-temporary-royal-role-while-king-is-ill-reports-2M7YPGH3E5NTVJXIVHODJRB7HI/,https://www.bristolpost.co.uk/news/uk-world-news/harry-will-not-allowed-temporary-9107597
9229,9266,False,True,‘Zero Chance’ <b>Prince</b> William Would Let <b>Prince Harry</b> Return to Royal Duties,‘Zero Chance’ Prince William Would Let Prince Harry Return to Royal Duties,Yahoo Movies,Yahoo Life,4,0,100,PP_DEEP,FALSE,https://uk.movies.yahoo.com/zero-chance-prince-william-let-145406911.html,https://uk.style.yahoo.com/zero-chance-prince-william-let-145406911.html
9244,9267,False,True,Palace aides &#39;blocked <b>Harry</b> from joining King Charles in Sandringham&#39; during his UK trip,Palace aides &#39;blocked Harry from joining King Charles in Sandringham&#39; during his UK trip,Evening Standard,Evening Standard,2,0,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/uk/prince-harry-king-charles-sandringham-visit-cancer-b1139856.html?ref=todayheadlines.live,https://www.standard.co.uk/news/uk/prince-harry-king-charles-sandringham-visit-cancer-b1139856.html
8952,9268,False,True,<b>Prince Harry</b>’s rumoured royal return swiftly ‘ruled out’ by the Palace,‘No way back’ for Harry as rumoured royal return swiftly ‘ruled out’,Metro.co.uk,Metro.co.uk,3,0,100,PP_DEEP,FALSE,https://metro.co.uk/2024/02/17/prince-harrys-rumoured-royal-return-swiftly-ruled-out-palace-20299681/?ico=trending-module_category_uk_item-0,https://metro.co.uk/2024/02/17/prince-harrys-rumoured-royal-return-swiftly-ruled-out-palace-20299681/?ico=mosaic_news
8967,9288,False,True,<b>Meghan Markle</b> downs cocktails and shares favourite food on &#39;spicy&#39; date with Harry and Michael Bublé,<b>Meghan Markle</b> drinks cocktails and shares favourite food on &#39;spicy&#39; date with Harry and Michael Bublé,The Mirror,Irish Mirror,4,0,97,PP_DEEP,FALSE,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-downs-cocktails-shares-32150430,https://www.irishmirror.ie/showbiz/us-gossip/meghan-markle-drinks-cocktails-shares-32150850
9141,9297,False,True,Labour ‘can’t stop fighting for a second’ ahead of general election – <b>Starmer</b>,Labour ‘can’t stop fighting for a second’ ahead of <b>general election</b> – Starmer,This Is Local London,Ipswich Star,2,0,100,PP_DEEP,FALSE,https://www.thisislocallondon.co.uk/news/national/24127254.labour-cant-stop-fighting-second-ahead-general-election---starmer/,https://www.ipswichstar.co.uk/news/national/24127254.labour-cant-stop-fighting-second-ahead-general-election---starmer/
8271,9300,False,True,"Only A Third Of 2019 Conservative Voters Will Back Tories At Next General Election, Says Poll","Only A Third Of 2019 Conservative Voters Will Back Tories At Next <b>General Election</b>, Says Poll",HuffPost UK,HuffPost UK,0,0,100,PP_DEEP,FALSE,https://www.huffingtonpost.co.uk/entry/poll-only-a-third-of-2019-conservative-voters-will-back-tories-at-next-general-election_uk_65cde54be4b0087d43c93acb,https://www.huffingtonpost.co.uk/entry/poll-only-a-third-of-2019-conservative-voters-will-back-tories-at-next-general-election_uk_65cde54be4b0087d43c93acb?mc_cid=5e83b15a6f
9027,9303,False,True,Saving democracy is central to Biden&#39;s campaign messaging. Will it resonate with swing state voters?,Saving democracy is central to Biden&#39;s campaign messaging. Will it resonate with swing state voters?,ABC News,CBS Pittsburgh,3,0,72,LINGUISTIC,FALSE,https://abcnews.go.com/US/wireStory/saving-democracy-central-bidens-campaign-messaging-resonate-swing-107316507,https://www.cbsnews.com/pittsburgh/news/saving-democracy-is-central-to-bidens-campaign-messaging-will-it-resonate-with-swing-state-voters-2/
9294,9306,False,True,Badenoch hits back at ex-Post Office chair who says he was told to &#39;slow payments&#39; to help Tories,&#39;Full of lies&#39;: Badenoch hits back at ex-Post Office chair who says he was told to &#39;stall&#39; payouts,ITV,ITV,0,0,100,PP_DEEP,FALSE,https://www.itv.com/watch/news/badenoch-hits-back-at-ex-post-office-chair-who-says-he-was-told-to-slow-payments-to-help-tories/vq2fzl9,https://www.itv.com/watch/news/full-of-lies-badenoch-hits-back-at-ex-post-office-chair-who-says-he-was-told-to-stall-payouts/vq2fzl9
9141,9309,False,True,Labour ‘can’t stop fighting for a second’ ahead of general election – <b>Starmer</b>,Labour ‘can’t stop fighting for a second’ ahead of <b>general election</b> – Starmer,This Is Local London,The Independent,2,0,94,PP_DEEP,FALSE,https://www.thisislocallondon.co.uk/news/national/24127254.labour-cant-stop-fighting-second-ahead-general-election---starmer/,https://www.independent.co.uk/news/uk/scottish-labour-tories-snp-humza-yousaf-downing-street-b2498201.html
7525,9313,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,English private schools focus on recruiting overseas as Labour VAT hit looms,Financial Times,Financial Times,0,0,93,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/8867cf98-9c8f-48de-b8fa-2a4ed8002132
9249,9314,False,True,Newspaper headlines: Starmer &#39;attacks Trump&#39; and &#39;No way back for <b>Harry</b>&#39;,Newspaper headlines: Starmer &#39;attacks Trump&#39; and &#39;No way back for Harry&#39;,BBC News,BBC News,1,0,93,PP_DEEP,FALSE,https://www.bbc.co.uk/news/blogs-the-papers-68329702.amp,https://www.bbc.co.uk/news/blogs-the-papers-68329702
9292,9334,False,True,Pak <b>elections</b>: JUI-F to launch protest against &#39;rigging&#39; in Khyber Pakhtunkhwa,Pak <b>elections</b>: JUI-F to launch protest against &#39;rigging&#39; in Khyber Pakhtunkhwa,,Times Of India,0,0,93,PP_DEEP,FALSE,https://news.webindia123.com/news/Articles/World/20240218/4169978.html,https://timesofindia.indiatimes.com/world/pakistan/jamiat-ulema-e-islam-fazl-jui-f-to-launch-protest-against-rigging-in-khyber-pakhtunkhwa/articleshow/107794494.cms
9187,9340,False,True,Yousaf urged to house more asylum seekers by Home Office,Yousaf urged to house more asylum seekers by Home Office,East Anglian Daily Times,Evening Standard,2,0,100,PP_DEEP,FALSE,https://www.eadt.co.uk/news/national/24127471.yousaf-urged-house-asylum-seekers-home-office/,https://www.standard.co.uk/news/politics/scotland-james-cleverly-humza-yousaf-uk-government-home-office-b1139908.html
8834,9342,False,True,Labour overturns huge Tory majorities in by-election victories,Changing stance? Starmer calls for &#39;ceasefire that lasts&#39; in Gaza as he rallies Scottish voters,ITV,ITV,0,0,100,PP_DEEP,FALSE,https://www.itv.com/watch/news/labour-overturns-huge-tory-majorities-in-by-election-victories/6m8nl3g,https://www.itv.com/watch/news/changing-stance-starmer-calls-for-ceasefire-that-lasts-in-gaza-as-he-rallies-scottish-voters/s64v2kn
9140,9350,False,True,<b>Starmer</b> calls for a Gaza ‘ceasefire that lasts’ and ‘must happen now’,Starmer calls for a Gaza ‘ceasefire that lasts’ and ‘must happen now’,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/starmer-gaza-ceasefire-now-2912337?ico=related_article_inline,https://inews.co.uk/news/starmer-gaza-ceasefire-now-2912337
9195,9376,False,True,Kemi Badenoch hits out at former Post Office chairman in Horizon row,Badenoch hits out at former Post Office chairman in Horizon row,Evening Standard,This Is Local London,2,0,91,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/kemi-badenoch-post-office-government-jonathan-reynolds-house-of-commons-b1139888.html,https://www.thisislocallondon.co.uk/news/national/24127265.badenoch-hits-former-post-office-chairman-horizon-row/
9385,9400,False,True,Unionist peers form group &#39;to rein in SNP spending on independence&#39;,Unionist peers form cross-<b>party</b> group &#39;to rein in SNP spending on independence&#39;,The National,Yahoo News,1,0,90,PP_DEEP,FALSE,https://www.thenational.scot/news/24126908.unionist-peers-form-group-to-rein-snp-spending-independence/,https://uk.news.yahoo.com/unionist-peers-form-cross-party-100643561.html
9432,9435,False,True,Israel’s actions in Gaza have gone ‘beyond reasonable self-defence’ — Streeting,Israel’s actions in Gaza have gone ‘beyond reasonable self-defence’ — Streeting,Weston Mercury,Evening Standard,2,0,99,PP_DEEP,FALSE,https://www.thewestonmercury.co.uk/news/national/24128055.israels-actions-gaza-gone-beyond-reasonable-self-defence----streeting/,https://www.standard.co.uk/news/politics/keir-starmer-israel-wes-streeting-gaza-snp-b1139987.html
9423,9437,False,True,<b>Starmer</b> urges focus and discipline as he welcomes new Labour MPs to Parliament,<b>Starmer</b> urges focus and discipline as he welcomes new Labour MPs to Parliament,Dorset Echo,The Irish News,1,0,94,PP_DEEP,FALSE,https://www.dorsetecho.co.uk/news/national/24129262.starmer-urges-focus-discipline-welcomes-new-labour-mps-parliament/,https://www.irishnews.com/news/uk/starmer-urges-focus-and-discipline-as-he-welcomes-new-labour-mps-to-parliament-HO6UWYRXAZPUDPS6SFYBCOWRTQ/
9425,9439,False,True,Triple lock pension set to be Labour manifesto commitment,Triple-lock pension set to be Labour manifesto commitment,inews.co.uk,inews.co.uk,0,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/triple-lock-pension-labour-manifesto-commitment-2914271?ico=related_article_inline,https://inews.co.uk/news/politics/triple-lock-pension-labour-manifesto-commitment-2914271?ico=more_from_this_author
7525,9448,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,<b>Sunak</b> bids to win back support of British farmers,Financial Times,Financial Times,0,0,97,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/ab467c3b-63ef-4f83-bd1c-e6de458b5983
9445,9462,False,True,Tories accused of failing parents as cost of childcare rises faster than inflation,Tories accused of failing parents as cost of childcare rises faster than inflation,Sky News,Yahoo News,0,0,97,PP_DEEP,FALSE,https://news.sky.com/story/tories-accused-of-failing-parents-as-cost-of-childcare-rises-faster-than-inflation-13075864,https://uk.news.yahoo.com/tories-accused-failing-parents-cost-210100248.html
9428,9464,False,True,Politics live: Army applications soar after warnings of possible war conscription,Politics live: Possible move against Russia would send &#39;very powerful signal&#39;,Sky News,Sky News,1,0,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-rishi-sunak-general-election-keir-starmer-12593360?postid=7256297,https://news.sky.com/story/politics-latest-rishi-sunak-general-election-keir-starmer-12593360?postid=7256770
9358,9466,False,True,<b>Labour</b> would sanction more Russians on Navalny ‘list’ of Putin henchmen,Labour would sanction more Russians on Navalny ‘list’ of Putin henchmen,inews.co.uk,inews.co.uk,3,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/labour-sanction-russians-navalny-putin-2912636?ico=related_stories,https://inews.co.uk/news/politics/labour-sanction-russians-navalny-putin-2912636?ico=more_from_this_author
9450,9469,False,True,PM to tell farming conference Government is ‘by their side’,PM to tell farming conference Government is ‘by their side’,Evening Standard,Hampshire Chronicle,1,0,96,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/prime-minister-labour-rishi-sunak-government-ukraine-b1140168.html,https://www.hampshirechronicle.co.uk/news/national/24130226.pm-tell-farming-conference-government-by-side/
9428,9487,False,True,Politics live: Army applications soar after warnings of possible war conscription,<b>Politics</b> live: Army applications soar after warnings of possible war conscription,Sky News,Sky News,1,0,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-latest-rishi-sunak-general-election-keir-starmer-12593360?postid=7256297,https://news.sky.com/story/politics-latest-rishi-sunak-general-election-keir-starmer-12593360?postid=7256732
9460,9490,False,True,"Right to describe Navalny’s death as ‘murder’, minister says","Right to describe Navalny’s death as ‘murder’, minister says",This Is Local London,The Irish News,4,0,99,PP_DEEP,FALSE,https://www.thisislocallondon.co.uk/news/national/24130115.right-describe-navalnys-death-murder-minister-says/,https://www.irishnews.com/news/uk/right-to-describe-navalnys-death-as-murder-minister-says-6W52CRNFKRPJNCOK3OLPN4VF3Q/
9287,9504,False,True,Prince Harry updates — ‘Uncomfortable’ Duke breaks silence on King’s cancer battle in Good Morning America interview,<b>Prince Harry</b> updates — Duke not seeking a return to duty despite rumours as King Charles battles cancer,The Irish Sun,The Sun,3,0,100,PP_DEEP,FALSE,https://www.thesun.ie/royals/12141651/prince-harry-good-morning-america-interview-king-charles-cancer-latest/,https://www.thesun.co.uk/royals/25739957/prince-harry-good-morning-america-interview-king-charles-cancer-latest/
9506,9524,False,True,EXCLUSIVE: <b>Prince Harry</b> &#39;wants the world to know if Royal reunion doesn&#39;t happen it&#39;s not his fault&#39;,<b>Prince Harry</b> &#39;wants the world to know if Royal reunion doesn&#39;t happen it&#39;s not his fault&#39;,The Mirror,The Mirror,2,0,97,PP_DEEP,FALSE,https://www.mirror.co.uk/3am/us-celebrity-news/prince-harry-wants-world-know-32162028.amp,https://www.mirror.co.uk/3am/us-celebrity-news/prince-harry-wants-world-know-32162028
9527,9544,False,True,Meghan Markle’s former co-star recalls ‘foul’ smell at wedding to <b>Prince Harry</b> – after Duchess’ £130 scent diffuser row,<b>Meghan Markle</b>’s former co-star recalls ‘foul’ smell at wedding to Prince Harry – after Duchess’ £130 scent diffuser row,The Irish Sun,The Sun,2,0,97,PP_DEEP,FALSE,https://www.thesun.ie/royals/12237298/meghan-markle-star-foul-smell-royal-wedding-harry-diffuser/,https://www.thesun.co.uk/royals/26028785/meghan-markle-star-foul-smell-royal-wedding-harry-diffuser/
9456,9588,False,True,Labour’s triple-lock pension pledge will force the Tories to do the same,Labour’s triple lock pension pledge will force the Tories to do the same,inews.co.uk,inews.co.uk,0,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/labour-triple-lock-tories-2914529?ico=more_from_this_author,https://inews.co.uk/news/politics/labour-triple-lock-tories-2914529?ico=most_popular
9599,9617,False,True,Venezuela’s government and opposition double down on positions about arrest of human rights attorney,Venezuela’s government and opposition double down on positions about arrest of human rights attorney,ABC News,Yahoo News,2,0,99,PP_DEEP,FALSE,https://abcnews.go.com/International/wireStory/venezuelas-government-opposition-double-positions-arrest-human-rights-107352013,https://uk.news.yahoo.com/venezuela-government-opposition-double-down-224652793.html
9590,9618,False,True,Badenoch: Allegations against ex-Post Office chairman triggered investigation,Badenoch: Allegations against ex-Post Office chairman triggered investigation,Yahoo News,Evening Standard,2,0,100,PP_DEEP,FALSE,https://uk.news.yahoo.com/news/badenoch-allegations-against-ex-post-171707479.html,https://www.standard.co.uk/news/politics/government-jonathan-reynolds-commons-sunday-times-david-lynch-b1140133.html
9423,9620,False,True,<b>Starmer</b> urges focus and discipline as he welcomes new Labour MPs to Parliament,Starmer urges focus and discipline as he welcomes new Labour MPs to Parliament,Dorset Echo,The Independent,1,0,91,PP_DEEP,FALSE,https://www.dorsetecho.co.uk/news/national/24129262.starmer-urges-focus-discipline-welcomes-new-labour-mps-parliament/,https://www.independent.co.uk/news/uk/mps-parliament-wellingborough-westminster-hall-conservative-b2498647.html
9592,9621,False,True,"Donald Trump&#39;s legal debt growing by £70,000 a day as interest spirals out of control","Donald Trump&#39;s legal debt growing by £70,000 a day as interest spirals out of control",The Mirror,The Mirror,1,0,100,PP_DEEP,FALSE,https://www.mirror.co.uk/news/us-news/donald-trumps-legal-debt-growing-32158092,https://www.mirror.co.uk/news/us-news/donald-trumps-legal-debt-growing-32158092.amp
9608,9622,False,True,Kemi Badenoch: Ex-Post Office chair was being investigated for bullying,Kemi Badenoch: Ex-Post Office chairman was being investigated for bullying,Yahoo Finance,The Independent,2,0,97,PP_DEEP,FALSE,https://uk.finance.yahoo.com/news/kemi-badenoch-ex-post-office-175110073.html,https://www.independent.co.uk/business/kemi-badenoch-post-office-horizon-staunton-b2498745.html
7525,9653,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Faultlines divide parties on Europe’s nationalist right,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/d69d668f-7bf5-4404-a9d7-336fd533492f
9370,9655,False,True,Outrage at new revelation jobless migrants and foreign students cost UK £36bn since 2020,Outrage as it&#39;s revealed how much jobless migrants and foreign students really cost UK,Express.co.uk,Express.co.uk,0,0,100,PP_DEEP,FALSE,https://www.express.co.uk/news/politics/1868029/migrant-crisis-economically-inactive-report,https://www.express.co.uk/news/politics/1868029/migrant-crisis-economically-inactive-report?trk=public_post_comment-text
9450,9670,False,True,PM to tell farming conference Government is ‘by their side’,PM to tell farming conference Government is ‘by their side’,Evening Standard,Kent Online,1,0,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/prime-minister-labour-rishi-sunak-government-ukraine-b1140168.html,https://www.kentonline.co.uk/news/national/pm-to-tell-farming-conference-government-is-by-their-side-110881/
9418,9680,False,True,<b>Keir Starmer</b>’s weakness could soon be exposed again,Keir Starmer’s weakness is about to be exposed again,inews.co.uk,inews.co.uk,0,0,100,PP_DEEP,FALSE,https://inews.co.uk/opinion/keir-starmer-weakness-exposed-again-2913720?ico=more_from_this_author,https://inews.co.uk/opinion/keir-starmer-weakness-exposed-again-2913720?ico=most_popular
9686,9688,False,True,Daily Mail faces £100K claim from Labour donor pictured next to ‘sex harassment’ headline,"Dale Vince ‘seriously defamed’ by Daily Mail article, High Court told",Presss Gazette,Yahoo News,2,0,93,PP_DEEP,FALSE,https://pressgazette.co.uk/media_law/daily-mail-faces-100k-claim-from-labour-donor-pictured-next-to-sex-harassment-headline/,https://uk.news.yahoo.com/dale-vince-seriously-defamed-daily-145723028.html
9683,9690,False,True,Humza Yousaf accused of hypocrisy over attack on Labour’s North Sea windfall tax plans,Humza Yousaf accused of hypocrisy after attacking Labour’s North Sea windfall tax plans,The Telegraph,The Telegraph,2,0,100,PP_DEEP,FALSE,https://www.telegraph.co.uk/news/2024/02/19/snp-accused-of-hypocrisy-for-attack-on-labour-windfall-tax/,https://www.telegraph.co.uk/news/2024/02/19/snp-accused-of-hypocrisy-for-attack-on-labour-windfall-tax/?n=@
8834,9691,False,True,Labour overturns huge Tory majorities in by-election victories,Voices of shooting victims recreated in bid to push through gun <b>reform</b>,ITV,ITV,0,0,100,PP_DEEP,FALSE,https://www.itv.com/watch/news/labour-overturns-huge-tory-majorities-in-by-election-victories/6m8nl3g,https://www.itv.com/watch/news/voices-of-shooting-victims-recreated-in-bid-to-push-through-gun-reform/6yfk0tn
9465,9702,False,True,Minister says government working on sanction options for those involved in Alexei Navalny’s death – UK politics live,Kemi Badenoch to defend her claims about ex-Post Office chair in statement to MPs – UK politics live,The Guardian,The Guardian,2,0,100,PP_DEEP,TRUE,https://www.theguardian.com/politics/live/2024/feb/19/kemi-badenoch-post-office-scandal-alexei-navalny-uk-politics-live,https://www.theguardian.com/politics/live/2024/feb/19/kemi-badenoch-post-office-scandal-alexei-navalny-uk-politics-live?topics=PERSON%3AKeir+Starmer
7525,9714,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Can the SEC’s landmark reforms survive a Wall Street fightback?,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/29e5c880-edbe-4227-879d-7b401f36b697
